path,sentence
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_123002.wav,Hotel Echo X-ray recleared full stop landing runway two five  recleared full stop runway two five Echo X-ray 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_134316.wav,Three Five Tango Hotel Alpha Whiskey 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_134810.wav,Delta Whiskey wind two five zero degrees two two knots runway two five cleared to land cleared to land Hotel Delta Whiskey 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_145713.wav,Nine Juliett Lima three miles final departure Nine Juliett Lima wind two four zero degrees one seven knots runway two five cleared to land runway two five cleared to land Nine Juliett Lima 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_152026.wav,Uniform Golf wind two four zero degrees one four knots runway two five clear takeoff right turn  out  climb approved report leaving cleared to takeoff right turn out and report leaving Uniform Golf 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_163416.wav,Hotel Papa Mike  report downwind runway two five roger downwind two five  Hotel Papa Mike 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_164016.wav,Hotel Papa Mike one speed visual control make one eighteen backtrack to vacate at alpha 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_164140.wav,Papa Mike  vacate to the left and then straight ahead until further advised the left and then straight ahead  Hotel Papa Mike 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_164218.wav,Lufthansa Mike which parking Lufthansa Mike continue for what  two zero meters and then will be first a yellow light to the right 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_164237.wav,Papa Mike parking is tango one zero but it is with the knots facing to the east so if able make one eighty and to park back at parking one zero 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210502_164322.wav,Hotel Papa Mike perfect thank you very much thank you very  much Hotel Papa Mike 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_051653.wav,departure own discretion two five  next  zero seven sorry for leaving  Heli Hotel Yankee 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_062127.wav,India Lima you may leave a toute 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_062134.wav,Hotel Hotel Yankee wind calm fato two five landing own discretion 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_071945.wav,Tango Three Six Five Sion tower hello QHN one zero two three report hotel november runway two five in use Sion two three runway two five next hotel november for Three Six Five 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_080828.wav,Hotel Lima Tango roger standby i coordinate with military sector 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_081644.wav,clouds four hundred feet for landing 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_081913.wav,Charlie Papa to confirm you proceed to Chermignon 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_082408.wav,Hotel Bravo Kilo Charlie Juliett   echo one five thousand and eight four thousand eight hundred feet hello Charlie Juliett next report echo two 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_082722.wav,next final two five  Hotel Charlie Juliett 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_083741.wav,Foxtrot Lima Delta Sion bonjour QNH one zero two three wind calm runway two five cleared for takeoff report november whiskey 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_083922.wav,thank you QNH is one zero two three 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_084629.wav,roger Hotel Foxtrot Kilo  report  whiskey  QNH one zero two three 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_125509.wav,Hotel Bravo Papa Golf Bravo  bonjour monsieur report echo one runway two five QNH one zero one nine 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_130604.wav,affirmation  Nav Checker Five One One good afternoon Nav Checker Five One One hello 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_140302.wav,Hotel Bravo Golf Kilo   Echo  one four thousand feet Golf Kilo thank you continue descend report echo two 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_141714.wav,Tango Three Six Six final runway two five thank you sir continue approach continue approach Tango Three Six Six 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_142013.wav,Charlie Zulu direction Montana confirm affirmatif Montana merci two two zero degrees three knots four two zero seven QNH one zero one eight departure own discretion crossing climbing Montana is approved 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_142105.wav,Hotel Bravo Kilo Papa    Echo     two one zero degrees four knots runway two five cleared takeoff report  november  whiskey 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_142210.wav,thank you very much Hotel Golf Kilo 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_143209.wav,Limajet Two  Four Nine Lima copy line up and wait runway two five line up and wait two five  Lima X-ray Juliett 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_143715.wav,Lima Mike Juliett Two Four Nine Lima climb flight level one four zero maintain contact Geneva arrival one three six two five five merci au plaisir aurevoir 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_144924.wav,Sion tower good afternoon Helicopter Hotel Bravo Zulu yes   india   juliett  is  passing india ready for departure five two two five and then left turn and climbing direction Vernayaz 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_145500.wav,passing one thousand one zero thousand feet in descent in the western sector Mosquito One Five Bravo Mosquito One Five Bravo correct and keep an eyes for glider activity north of the field 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_145810.wav,when passing ten thousand feet to four thousand feet Mosquito One Five Bravo One Five Bravo thank you 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_150135.wav, it was for Mosquito One Five Bravo yes Mosquito One Five Bravo are you turning base now turning base now  Mosquito One Five Bravo Sierra(Sie-) Sierra Golf Kilo  stop please hold position sorry sir hold position call you back 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_150149.wav, break break Mosquito One Five Bravo two five zero degrees one zero knots runway two five cleared to land cleared to land runway two five Mosquito One Five Bravo 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_151058.wav,taxi going around Nav Checker Five One One 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_151517.wav,Hotel Yankee Saint-Martin six five thousand feet for landing fato Heli Hotel Yankee report hotel echo golf echo QNH one zero one seven 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_151530.wav,say again can you three by five  Heli  Hotel Yankee Heli Hotel Yankee  QNH one zero one seven report hotel echo or golf echo at your discretion 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_151822.wav,Heli Charlie Zulu report position altitude  le Golf de Montana three thousand two hundred roger the traffic is now just exactly in the middle between echo one echo two four thousand six hundred feet 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_151837.wav,Heli Charlie Zulu we have the traffic in sight roger able confirm behind 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_151916.wav,Hotel Golf Kilo you may leave frequency bye bye 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_151946.wav,Heli Charlie Zulu wind two seven zero degrees nine knots crossing runway access five two two five landing on discretion crossing to landing five two two five landing on discretion Heli Charlie Zulu 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_152011.wav,Nav  Checker Five One One  go around climbing five seven  thousand  feet Nav Checker Five One One roger what is next profile 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_152953.wav,hello tower helicopter India Juliett hello again we are descending Croix de Coeur six thousand feet six thousand eight hundred feet descend to left five two India Juliett report hotel sierra or golf sierra QNH one zero one seven 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_153902.wav,Foxtrot Delta Uniform line up and wait via intersection alpha QNH one zero one seven 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_153923.wav,Foxtrot Delta Uniform  report  november whiskey  wind two seven zero degrees  one zero knots runway two five cleared for takeoff cleared for takeoff two five  Foxtrot Delta Uniform thanks november whiskey 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_155852.wav,we have the traffic in sight Nav Checker Five One One roger 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_160018.wav,Four Two Six redue   two by five 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_161046.wav,Three Four Two Six  joining right hand downwind runway two five grass Three Four Two Six  two five zero degrees one two knots grass two five landing on discretion landing on my discretion  Three Four Two Six 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_161854.wav,Helicopter Tango Oscar you may leave the frequency bye bye  Tango Oscar leave the frequency bye bye Nav Checker Five One One further climb is approved further climb approved again Nav Checker Five One One 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_162417.wav,Nav Checker Five One One established Nav Checker Five One One Five One One thank you report one zero miles reported one zero miles Nav Checker Five One One 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_163635.wav,Nav Checker Five One  One  reporting one thousand    ten   thousand feet thank you Nav Checker Five One One you can contact  Geneva Delta on frequency one one nine decimal one seven five 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_164624.wav,Sion tower Hotel Bravo Kilo Echo X-ray 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210503_164649.wav,Hotel Echo X-ray  report  echo one runway two five QNH one zero one seven QNH one zero one seven runway two five wilco Hotel Echo X-ray 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210504_062720.wav,Tango Three Six Five Sion Tower good morning air taxi holding point golf runway zero seven QNH one zero one eight instruction golf runway zero seven QNH one zero one eight Tango Three Six Five 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210504_063202.wav,Tango Three Six Five  entering Val d'Heren four thousand three hundred feet climbing QNH one zero one seven six 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210504_065614.wav,Sion Heli Hotel Bravo Zulu Charlie Zulu we just upon Val-d'Annivier low altitude for hook mission etablished for one low altitude 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210504_070027.wav,Mosquito Six Zero Echo  ready to check 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210504_070942.wav,Tango Three One Three Sion ground hello again taxi approved 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210504_095148.wav,Tango Two One Three  taxi to parking is approved 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210504_100959.wav,Nav Checker Five One One report passing one three thousand feet and climb four one seven thousand feet wilco Nav Checker climbing one seven thousand will report 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210504_101442.wav,Nav Checker Five One One contact  Sion approach one two six decimal eight two five talk to you later one two six eight two five talk to you later Nav Checker Five One One 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210504_102003.wav,Sion Tower afternoon established Nav Checker Five One One Tower hello again report going around 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210504_102805.wav,Nav Checker Five One One  report passing one three thousand feet and climb wilco 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210504_125034.wav,Tango Three One Three Col du Sallest at eight thousand feet requested change c'est rentre you may leave frequency merci bonne soiree leaving merci a toi  et bonne soiree Tango Three One Three 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210504_130255.wav, Sion Ground bonjour Hotel Bravo Kilo X-ray 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210504_134548.wav,okay approximately fifteen minutes before starting thank you 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210504_152004.wav,Charlie Zulu seaching hotel sierra for landing fatotwo five Charlie Zulu wind two five which is at one four knots fato two five landing on discretion landing on discretion fatotwo five Charlie Zulu 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210504_155421.wav,Nav Checker Five One One good afternoon Nav Checker Five One One we are on the way to your airfield and  i would like to know what is the actual ground base you have in your area 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210505_065954.wav,November Golf Papa  read back correct report for taxi 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210505_105917.wav,Tango Three Three Five frequency change approved good bye good bye 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210505_110845.wav,passing one three thousand seven  eight  Five Two Eight Swiss Air Force Five Two Eight   contact Swiss Radar  one two four decimal two two five good bye one two four two two five  Air Force Five Two Eight    aurevoir 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210505_112213.wav,report on final Bramois Hotel Yankee 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210505_115427.wav,Heli Hotel Yankee  wind two four zero degrees one five knots five two two five landing on discretion landing on discretion five two two five  Hotel Yankee 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210505_132136.wav,Bair Nine Five One startup approved runway two five QNH one zero one two report ready for taxi approved QNH one zero one two report ready for taxi Bair Nine Five Two 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210505_132913.wav,Bair Nine Five One  stand by call you back 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210505_140831.wav,no sorry you have to refound the flight plan sir okay we won't see company quickly to refound no problem   technic 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210505_142343.wav,Vista Jet Four Six Seven Sion go ahead 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210505_143351.wav,takeoff runway two five  seven miles from Sion maximum one one thousand feet Vista Jet  Four Six Seven Vista Jet Four Six Seven 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Ground_Control_121_7MHz_20210505_155803.wav,Bravo Juliett Tango Alpha holding point delta two five we are fully ready Hotel Tango Alpha report passing one three thousand feet wind two six zero degrees one zero knots runway two five cleared for takeoff cleared takeoff two five next report the one three thousand feet Hotel Tango Alpha 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Tower_118_3MHz_20210415_103408.wav,report base for runway zero seven or report hotel november 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Tower_118_3MHz_20210415_105647.wav,Hotel Echo X-ray taxi to juliett parking approved 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Tower_118_3MHz_20210415_130657.wav,via Charlie Zulu Hotel Echo Heli Charlie Zulu next report zulu one local traffic helicopter on hook mission over Chalet 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Tower_118_3MHz_20210415_130947.wav,Hotel Charlie Whiskey wind two three zero degrees eight knots runway two five just stop and go 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Tower_118_3MHz_20210415_131439.wav,Hotel Bravo Kilo Echo X-ray exercises is approved 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Tower_118_3MHz_20210415_132357.wav,Hotel Echo X-ray wind two seven zero degrees five knots runway two five cleared to land 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Tower_118_3MHz_20210415_133129.wav,Hotel Echo X-ray wind two three zero degrees six knots runway two five cleared to land 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Tower_118_3MHz_20210420_065838.wav,frequency change approved a toute a l'heure  
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Tower_118_3MHz_20210420_153053.wav,Hotel Bravo Three Zero Four Nine Sion Tower good afternoon 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Tower_118_3MHz_20210421_082534.wav,Hotel Bravo Whiskey Zulu Hotel Sion Tower report 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Tower_118_3MHz_20210422_093222.wav,looking out Hotel Oscar Delta 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Tower_118_3MHz_20210423_083403.wav,number two looking out for number one Hotel Hotel 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Tower_118_3MHz_20210423_093650.wav,Sion Tower at departure echo two for turn bravo papa zulu 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Tower_118_3MHz_20210502_065945.wav,we are not ready now Foxtrot Lima Delta 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Tower_118_3MHz_20210502_113933.wav,yes we are approaching two thousand feet left downwind 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Tower_118_3MHz_20210503_082715.wav,Hotel Charlie Juliett you passed echo two continue for direct approach as number one report final two five next final two five Hotel Charlie Juliett 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Tower_118_3MHz_20210503_130038.wav,Three Five Five you may leave frequency a toute a toute Three Five Five 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Tower_118_3MHz_20210503_130418.wav,Hotel Golf Bravo  straight in two five number one 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Tower_118_3MHz_20210503_130423.wav,Hotel Golf Bravo is echo two at three thousand three hundred feet Golf Bravo  straight in two five number one number one    Golf Bravo 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Tower_118_3MHz_20210503_152021.wav, next is bravo Nav Checker Five One One Nav Checker Five One One roger QNH one zero one seven reported in and go 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Tower_118_3MHz_20210503_153823.wav,roger did you do a planification 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Tower_118_3MHz_20210503_162039.wav,Hotel Hotel Victor taxi is approved thank you sir bonne soiree 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Tower_118_3MHz_20210503_163156.wav,affirm Nav Checker Five Papa One roger 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Tower_118_3MHz_20210504_061821.wav,Heli Oscar Zulu frequency change approved schone beste schone Heli Oscar Zulu 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Tower_118_3MHz_20210505_105333.wav,roger station calling please pass your message 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Tower_118_3MHz_20210505_132607.wav,helicopter Heli Victor Oscar good afternoon Victor Oscar good afternoon 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Tower_118_3MHz_20210505_133612.wav,one two four decimal two two five  Bair Nine Five One good bye 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSGS_SION_Tower_118_3MHz_20210505_140747.wav,Vistajet Four Six Seven we expect to descend 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Approach_127_3MHz_20210413_112637.wav,Fraction Five Seven Six Hotel descend to four thousand feet cleared ARP approach runway one four report airborne track established 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Approach_127_3MHz_20210413_160609.wav,November Mike Alpha expect the ILS one four with romeo circling to runway three two 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Approach_127_3MHz_20210413_161203.wav,November Mike Alpha roger and you are recleared straight in ILS approach one four 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Approach_127_3MHz_20210413_161649.wav,November Mike Alpha vacate via charlie and  how long do you stay 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Approach_127_3MHz_20210414_061440.wav,Quadriga One Six Three Foxtrot descend to flight level seven zero 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Approach_127_3MHz_20210414_072005.wav, departure with Hotel Bravo Charlie Quebec Sierra out of five thousand four eight zero Hotel Bravo Charlie Quebec Sierra when departure low defined climb to flight level nine zero 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Approach_127_3MHz_20210414_090744.wav,Swiss Radar One Three Five Six Eight Zero next seven five zero eight bye bye 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Approach_127_3MHz_20210414_122417.wav,Hotel Tango Uniform  do you intend to canceled the IFR flight before Fribourg 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Approach_127_3MHz_20210414_134643.wav,Delta Oscar Victoria you are still on the Bern arrival frequency 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Approach_127_3MHz_20210414_155314.wav,Hotel Echo Lima frequency change approved thank you good bye 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Approach_127_3MHz_20210414_160746.wav,we will taxi to sector blue when ready Hotel Charlie November 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Approach_127_3MHz_20210414_160756.wav,Hotel Bravo Juliett leave out on route whiskey wind zero three zero degrees one zero knots runway three two cleared for takeoff 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Approach_127_3MHz_20210414_161919.wav,Hotel Golf November on downwind runway three two to full stop 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Approach_127_3MHz_20210414_182516.wav,Hotel Bravo Juliett wind zero four zero degrees six knots runway three two cleared to land 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Approach_127_3MHz_20210415_073916.wav,Sunturk Quebec Sierra descend to flight level seven zero expect clearance four airwork about three miles before Oskup 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Approach_127_3MHz_20210415_090549.wav,Papa Golf Yankee descend to four thousand feet cleared RNP approach one four report established final course 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Approach_127_3MHz_20210415_095230.wav,November Mike Alpha vectoring for a short approach turn left heading two four zero 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Approach_127_3MHz_20210415_120016.wav,Hotel November X-ray ninty five crossing is approved QNH one zero two two 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Approach_127_3MHz_20210415_125332.wav,Hotel Hotel Lima Echo we are at DME approach runway two four circling zero six report established 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Approach_127_3MHz_20210415_130024.wav,Hotel Golf Yankee rodger clearance after touch and go is available 
